candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_tstd_201,Bereishis 2:17,וּמֵעֵץ הַדַּעַת טוֹב וָרָע,הַדַּעַת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_202,Bereishis 2:17,וּמֵעֵץ הַדַּעַת טוֹב וָרָע,טוֹב,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_203,Bereishis 2:17,וּמֵעֵץ הַדַּעַת טוֹב וָרָע,וָרָע,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_204,Bereishis 2:17,לֹא תֹאכַל מִמֶּנּוּ,לֹא,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_205,Bereishis 2:17,לֹא תֹאכַל מִמֶּנּוּ,תֹאכַל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_206,Bereishis 2:17,לֹא תֹאכַל מִמֶּנּוּ,מִמֶּנּוּ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_207,Bereishis 2:17,כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ,כִּי,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_208,Bereishis 2:17,כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ,בְּיוֹם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_209,Bereishis 2:17,כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ,אֲכָלְךָ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_210,Bereishis 2:17,כִּי בְּיוֹם אֲכָלְךָ מִמֶּנּוּ,מִמֶּנּוּ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_211,Bereishis 2:17,מוֹת תָּמוּת,מוֹת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_212,Bereishis 2:17,מוֹת תָּמוּת,תָּמוּת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_213,Bereishis 2:18,וַיֹּאמֶר יְהוָה אֱלֹהִים,וַיֹּאמֶר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_214,Bereishis 2:18,וַיֹּאמֶר יְהוָה אֱלֹהִים,יְהוָה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_215,Bereishis 2:18,וַיֹּאמֶר יְהוָה אֱלֹהִים,אֱלֹהִים,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
