candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_215	p2_std_064	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_001	Bereishis 2:18	וַיֹּאמֶר יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_216	p2_std_065	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_002	Bereishis 2:18	לֹא טוֹב	1	לֹא	לא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_217	p2_std_065	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_002	Bereishis 2:18	לֹא טוֹב	2	טוֹב	טוב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_218	p2_std_066	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	1	הֱיוֹת	היות	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_219	p2_std_066	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	2	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_220	p2_std_066	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	3	לְבַדּוֹ	לבדו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_221	p2_std_067	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	1	אֶעֱשֶׂה	אעשה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_222	p2_std_067	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	2	לּוֹ	לו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_223	p2_std_067	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	3	עֵזֶר	עזר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_224	p2_std_067	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	4	כְּנֶגְדּוֹ	כנגדו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_225	p2_std_068	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	1	וַיִּצֶר	ויצר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_226	p2_std_068	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_227	p2_std_068	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_228	p2_std_068	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	4	מִן	מן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_229	p2_std_068	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	5	הָאֲדָמָה	האדמה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_230	p2_std_069	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	1	כָּל	כל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_231	p2_std_069	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	2	חַיַּת	חית	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_232	p2_std_069	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	3	הַשָּׂדֶה	השדה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_233	p2_std_070	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	1	וְאֵת	ואת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_234	p2_std_070	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	2	כָּל	כל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_235	p2_std_070	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	3	עוֹף	עוף	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_236	p2_std_070	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	4	הַשָּׁמַיִם	השמים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_237	p2_std_071	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_008	Bereishis 2:19	וַיָּבֵא אֶל הָאָדָם	1	וַיָּבֵא	ויבא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
