audit_id	source_candidate_file	source_candidate_id	source_candidate_type	ref	hebrew_token	hebrew_phrase	canonical_skill_id	canonical_standard_anchor	enrichment_review_status	enrichment_evidence_summary	proposed_question_family	eligibility_recommendation	recommendation_reason	risk_level	risk_reasons	yossi_question_review_decision	yossi_question_review_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
qelig_b1_197	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r007_t002	vocabulary_shoresh	Bereishis 1:25	הארץ	אֶת חַיַּת הָאָרֶץ לְמִינָהּ			yossi_enrichment_verified	Stable vocabulary token.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_198	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r008_t001	vocabulary_shoresh	Bereishis 1:25	הבהמה	וְאֶת הַבְּהֵמָה לְמִינָהּ			yossi_enrichment_verified	Stable noun token from repeated phrase.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_199	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r009_t001	vocabulary_shoresh	Bereishis 1:25	רמש	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ			yossi_enrichment_verified	Repeated noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_200	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r009_t002	vocabulary_shoresh	Bereishis 1:25	האדמה	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ			yossi_enrichment_verified	Ground token candidate for review.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_201	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r012_t001	vocabulary_shoresh	Bereishis 1:26	אדם	נַעֲשֶׂה אָדָם			yossi_enrichment_verified	Core noun token with strong relevance.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_202	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r013_t001	vocabulary_shoresh	Bereishis 1:26	בצלמנו	בְּצַלְמֵנוּ כִּדְמוּתֵנוּ			needs_follow_up	Compound prepositional form is context-heavy; keep follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	context_dependent;prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_203	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r014_t001	vocabulary_shoresh	Bereishis 1:26	דגת	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			needs_follow_up	Construct token depends on context; keep follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	context_dependent;construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_204	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r014_t002	vocabulary_shoresh	Bereishis 1:26	הים	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	Sea token has local vocabulary support.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_205	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r014_t003	vocabulary_shoresh	Bereishis 1:26	עוף	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	High-value noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_206	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r014_t004	vocabulary_shoresh	Bereishis 1:26	השמים	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	High-value noun token with prior slice evidence.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_207	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r018_t001	vocabulary_shoresh	Bereishis 1:27	זכר	זָכָר וּנְקֵבָה בָּרָא אֹתָם			yossi_enrichment_verified	Stable lexical token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_208	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r018_t002	vocabulary_shoresh	Bereishis 1:27	נקבה	זָכָר וּנְקֵבָה בָּרָא אֹתָם			yossi_enrichment_verified	Stable lexical token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_209	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r020_t001	vocabulary_shoresh	Bereishis 1:28	הארץ	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ			yossi_enrichment_verified	Repeated high-value noun token.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_210	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r022_t001	vocabulary_shoresh	Bereishis 1:28	דגת	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			needs_follow_up	Construct noun token remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_211	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r022_t002	vocabulary_shoresh	Bereishis 1:28	הים	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	Repeated noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_212	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r022_t003	vocabulary_shoresh	Bereishis 1:28	עוף	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	Repeated noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_213	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r022_t004	vocabulary_shoresh	Bereishis 1:28	השמים	וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם			yossi_enrichment_verified	Repeated noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_214	data/source_skill_enrichment/vocabulary_shoresh_candidates/bereishis_1_24_to_1_31_vocabulary_shoresh_candidates.tsv	vocab_b1_24_r023_t001	vocabulary_shoresh	Bereishis 1:28	חיה	וּבְכָל חַיָּה הָרֹמֶשֶׂת עַל הָאָרֶץ			yossi_enrichment_verified	Repeated noun token candidate.	vocabulary_meaning	eligible_candidate_for_yossi_question_review	Verified clean vocabulary evidence is scoped enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
