candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_220	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_003	Bereishis 2:18	הֱיוֹת הָאָדָם לְבַדּוֹ	3	לְבַדּוֹ	לבדו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_221	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	1	אֶעֱשֶׂה	אעשה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_222	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	2	לּוֹ	לו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_223	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	3	עֵזֶר	עזר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_224	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_004	Bereishis 2:18	אֶעֱשֶׂה לּוֹ עֵזֶר כְּנֶגְדּוֹ	4	כְּנֶגְדּוֹ	כנגדו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_225	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	1	וַיִּצֶר	ויצר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_226	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_227	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_228	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	4	מִן	מן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_229	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_005	Bereishis 2:19	וַיִּצֶר יְהוָה אֱלֹהִים מִן הָאֲדָמָה	5	הָאֲדָמָה	האדמה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_230	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	1	כָּל	כל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_231	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	2	חַיַּת	חית			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_232	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_006	Bereishis 2:19	כָּל חַיַּת הַשָּׂדֶה	3	הַשָּׂדֶה	השדה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_233	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	1	וְאֵת	ואת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_234	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	2	כָּל	כל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_235	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	3	עוֹף	עוף			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_236	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_007	Bereishis 2:19	וְאֵת כָּל עוֹף הַשָּׁמַיִם	4	הַשָּׁמַיִם	השמים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_237	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_008	Bereishis 2:19	וַיָּבֵא אֶל הָאָדָם	1	וַיָּבֵא	ויבא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_238	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_008	Bereishis 2:19	וַיָּבֵא אֶל הָאָדָם	2	אֶל	אל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_239	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_008	Bereishis 2:19	וַיָּבֵא אֶל הָאָדָם	3	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_240	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_009	Bereishis 2:19	לִרְאוֹת מַה יִּקְרָא לוֹ	1	לִרְאוֹת	לראות			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_241	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_009	Bereishis 2:19	לִרְאוֹת מַה יִּקְרָא לוֹ	2	מַה	מה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_242	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_009	Bereishis 2:19	לִרְאוֹת מַה יִּקְרָא לוֹ	3	יִּקְרָא	יקרא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_243	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_009	Bereishis 2:19	לִרְאוֹת מַה יִּקְרָא לוֹ	4	לוֹ	לו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_244	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	1	וְכֹל	וכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_245	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	2	אֲשֶׁר	אשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_246	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	3	יִקְרָא	יקרא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
